Date,Open,High,Low,Close,Volume,ticker
2025-03-03 00:00:00-05:00,472.3513267178483,475.2389797704821,463.23030319807685,465.0624694824219,5700200,UNH
2025-03-04 00:00:00-05:00,467.7509976356769,477.1707324749271,464.474989590723,472.5903015136719,5864100,UNH
2025-03-05 00:00:00-05:00,469.0653889406884,477.04128206267615,469.00564669915383,473.9544982910156,3637100,UNH
2025-03-06 00:00:00-05:00,473.9744039539448,486.0428229909063,469.99142576945786,485.64453125,4964000,UNH
2025-03-07 00:00:00-05:00,481.77104618512647,497.79260186881527,481.3130122254721,491.3800048828125,5434100,UNH
2025-03-10 00:00:00-04:00,492.2799987792969,497.8500061035156,477.7099914550781,480.2200012207031,5108900,UNH
2025-03-11 00:00:00-04:00,482.5,486.7699890136719,477.1400146484375,486.0400085449219,4101000,UNH
2025-03-12 00:00:00-04:00,483.1400146484375,487.6000061035156,478.8200073242187,481.1099853515625,3680800,UNH
2025-03-13 00:00:00-04:00,479.4500122070313,484.05999755859375,475.0,481.5199890136719,2876600,UNH
2025-03-14 00:00:00-04:00,481.0,489.4500122070313,478.239990234375,488.6499938964844,3915900,UNH
2025-03-17 00:00:00-04:00,487.510009765625,500.6099853515625,485.9500122070313,499.0199890136719,5152300,UNH
2025-03-18 00:00:00-04:00,502.239990234375,505.9700012207031,497.8200073242187,503.7999877929687,3617600,UNH
2025-03-19 00:00:00-04:00,505.0400085449219,506.3500061035156,500.05999755859375,503.2000122070313,3317600,UNH
2025-03-20 00:00:00-04:00,505.25,514.3900146484375,503.510009765625,511.2999877929687,4965400,UNH
2025-03-21 00:00:00-04:00,511.6799926757813,519.0,505.0899963378906,516.8499755859375,10244900,UNH
2025-03-24 00:00:00-04:00,515.0800170898438,518.25,511.1199951171875,516.5,3840900,UNH
2025-03-25 00:00:00-04:00,518.280029296875,519.0,511.5299987792969,513.4299926757812,3015100,UNH
2025-03-26 00:00:00-04:00,515.2000122070312,522.9500122070312,512.8499755859375,518.2000122070312,3253800,UNH
2025-03-27 00:00:00-04:00,516.2899780273438,521.0800170898438,512.9500122070312,515.719970703125,2822200,UNH
2025-03-28 00:00:00-04:00,516.8699951171875,520.97998046875,515.0499877929688,516.0399780273438,2379100,UNH
2025-03-31 00:00:00-04:00,519.1799926757812,528.1199951171875,518.5900268554688,523.75,5238700,UNH
2025-04-01 00:00:00-04:00,525.739990234375,528.1699829101562,520.9500122070312,523.1199951171875,2962500,UNH
2025-04-02 00:00:00-04:00,522.9500122070312,525.0,516.7999877929688,523.2000122070312,2378900,UNH
2025-04-03 00:00:00-04:00,529.989990234375,548.5,529.2899780273438,540.4400024414062,6457900,UNH
2025-04-04 00:00:00-04:00,540.6400146484375,551.739990234375,524.8400268554688,525.0499877929688,9919000,UNH
2025-04-07 00:00:00-04:00,513.4000244140625,529.2000122070312,503.5899963378906,524.7000122070312,7356700,UNH
2025-04-08 00:00:00-04:00,582.1699829101562,585.010009765625,547.4600219726562,553.0800170898438,11762300,UNH
2025-04-09 00:00:00-04:00,560.1400146484375,589.4000244140625,554.4600219726562,578.5,12691900,UNH
2025-04-10 00:00:00-04:00,580.239990234375,601.8800048828125,580.0,594.4000244140625,8646000,UNH
2025-04-11 00:00:00-04:00,588.9199829101562,606.3599853515625,586.530029296875,599.469970703125,6121500,UNH
2025-04-14 00:00:00-04:00,595.0,595.6300048828125,579.2899780273438,587.0599975585938,4839300,UNH
